Freq.,Rectangular,von Hann,Hamming,SFT3F (full),SFT3F (4 bit),SFT3F (8 bit)
0.048999999998841,0.996100536890291,0.998452474591449,0.998104039251375,1.000044519853026,1.000026637363931,1.000040692388685
0.049999999998818,0.995939913091131,0.998388707011396,0.998025922596402,1.000046331968288,1.000027712861827,1.000042346842634
0.050999999998794,0.995776057608117,0.998323654563303,0.997946232656087,1.000048178769867,1.000028808224278,1.000044032810536
0.051999999998770,0.995608971237512,0.998257317448976,0.997864969720303,1.000050060142573,1.000029923339655,1.000045750177965
0.052999999998747,0.995438654791495,0.998189695874193,0.997782134084662,1.000051975968948,1.000031058094129,1.000047498828236
0.053999999998723,0.995265109098208,0.998120790048721,0.997697726050535,1.000053926129270,1.000032212371681,1.000049278642422
0.054999999998699,0.995088335001752,0.998050600186300,0.997611745925048,1.000055910501547,1.000033386054089,1.000051089499337
0.055999999998676,0.994908333362180,0.997979126504648,0.997524194021074,1.000057928961529,1.000034579020943,1.000052931275553
0.056999999998652,0.994725105055566,0.997906369225471,0.997435070657259,1.000059981382694,1.000035791149635,1.000054803845387
0.057999999998628,0.994538650973937,0.997832328574435,0.997344376157984,1.000062067636255,1.000037022315358,1.000056707080902
0.058999999998605,0.994348972025338,0.997757004781192,0.997252110853400,1.000064187591171,1.000038272391122,1.000058640851925
0.059999999998581,0.994156069133826,0.997680398079368,0.997158275079412,1.000066341114135,1.000039541247742,1.000060605026031
0.060999999998558,0.993959943239468,0.997602508706555,0.997062869177678,1.000068528069575,1.000040828753838,1.000062599468546
0.061999999998534,0.993760595298400,0.997523336904333,0.996965893495633,1.000070748319669,1.000042134775848,1.000064624042558
0.062999999998510,0.993558026282766,0.997442882918234,0.996867348386447,1.000073001724321,1.000043459178010,1.000066678608901
0.063999999998487,0.993352237180791,0.997361146997773,0.996767234209072,1.000075288141192,1.000044801822384,1.000068763026175
0.064999999998463,0.993143228996752,0.997278129396430,0.996665551328206,1.000077607425678,1.000046162568839,1.000070877150735
0.065999999998439,0.992931002751034,0.997193830371658,0.996562300114324,1.000079959430920,1.000047541275058,1.000073020836695
0.066999999998416,0.992715559480089,0.997108250184869,0.996457480943653,1.000082344007804,1.000048937796535,1.000075193935925
0.067999999998392,0.992496900236484,0.997021389101447,0.996351094198188,1.000084761004961,1.000050351986586,1.000077396298060
0.068999999998368,0.992275026088903,0.996933247390736,0.996243140265686,1.000087210268769,1.000051783696337,1.000079627770494
0.069999999998345,0.992049938122151,0.996843825326046,0.996133619539672,1.000089691643356,1.000053232774739,1.000081888198388
0.070999999998321,0.991821637437199,0.996753123184656,0.996022532419442,1.000092204970595,1.000054699068554,1.000084177424660
0.071999999998297,0.991590125151151,0.996661141247795,0.995909879310054,1.000094750090112,1.000056182422369,1.000086495289999
0.072999999998274,0.991355402397283,0.996567879800659,0.995795660622333,1.000097326839283,1.000057682678590,1.000088841632857
0.073999999998250,0.991117470325055,0.996473339132402,0.995679876772878,1.000099935053238,1.000059199677446,1.000091216289455
0.074999999998226,0.990876330100108,0.996377519536126,0.995562528184047,1.000102574564852,1.000060733256983,1.000093619093777
0.075999999998203,0.990631982904317,0.996280421308910,0.995443615283988,1.000105245204767,1.000062283253082,1.000096049877583
0.076999999998179,0.990384429935751,0.996182044751770,0.995323138506605,1.000107946801371,1.000063849499438,1.000098508470400
0.077999999998156,0.990133672408724,0.996082390169683,0.995201098291580,1.000110679180813,1.000065431827579,1.000100994699525
0.078999999998132,0.989879711553786,0.995981457871572,0.995077495084362,1.000113442166992,1.000067030066854,1.000103508390026
0.079999999998108,0.989622548617755,0.995879248170320,0.994952329336183,1.000116235581581,1.000068644044450,1.000106049364755
0.080999999998085,0.989362184863739,0.995775761382762,0.994825601504056,1.000119059244001,1.000070273585379,1.000108617444331
0.081999999998061,0.989098621571105,0.995670997829666,0.994697312050749,1.000121912971433,1.000071918512476,1.000111212447144
0.082999999998037,0.988831860035536,0.995564957835759,0.994567461444824,1.000124796578828,1.000073578646419,1.000113834189371
0.083999999998014,0.988561901569033,0.995457641729712,0.994436050160616,1.000127709878899,1.000075253805716,1.000116482484966
0.084999999997990,0.988288747499912,0.995349049844134,0.994303078678232,1.000130652682121,1.000076943806706,1.000119157145657
0.085999999997966,0.988012399172867,0.995239182515590,0.994168547483577,1.000133624796737,1.000078648463568,1.000121857980961
0.086999999997943,0.987732857948920,0.995128040084576,0.994032457068319,1.000136626028760,1.000080367588318,1.000124584798173
0.087999999997919,0.987450125205478,0.995015622895528,0.993894807929914,1.000139656181967,1.000082100990805,1.000127337402370
0.088999999997895,0.987164202336331,0.994901931296821,0.993755600571597,1.000142715057907,1.000083848478720,1.000130115596416
0.089999999997872,0.986875090751666,0.994786965640765,0.993614835502384,1.000145802455901,1.000085609857597,1.000132919180962
0.090999999997848,0.986582791878123,0.994670726283619,0.993472513237093,1.000148918173045,1.000087384930813,1.000135747954449
0.091999999997824,0.986287307158735,0.994553213585561,0.993328634296308,1.000152062004208,1.000089173499585,1.000138601713102
0.092999999997801,0.985988638052996,0.994434427910702,0.993183199206402,1.000155233742029,1.000090975362971,1.000141480250938
